wds_identifier,wds_rownum
10437-5306TDS,67962.0
10437-5306TDS,67962.0
10437-5803JSP,67963.0
10437-5803JSP,67963.0
10437-5935HJ,67964.0
10437-5935HJ,67964.0
10438-0039GWP,67970.0
10438-3933TDS,67971.0
10438-5409TDS,67972.0
10438-5957HJ,67973.0
10438-5957HJ,67973.0
10438-6005HJ,67974.0
10439+5343TDS,67976.0
10439-5652TDS,67977.0
10439-5933COO,67978.0
10439-5933COO,67978.0
10439-5933SNA,67979.0
10439-5933SNA,67979.0
10440-5734TDS,67987.0
10440-5932SEE,67988.0
10440-5933NEL,67989.0
10440-5933HJ,67990.0
10440-5933HJ,67990.0
10440-5933HJ,67990.0
10440-5933HJ,67991.0
10440-5933HJ,67991.0
10440-5933SNA,67992.0
10440-5933SNA,67992.0
10440-5933SNA,67992.0
10440-5933SNA,67993.0
10440-5933SNA,67994.0
10440-5933HJ,67995.0
10440-5933HJ,67995.0
10440-5952SNA,67996.0
10440-5952SNA,67996.0
10440-5952HJ,67997.0
10440-5952HJ,67997.0
10440-6005HJ,67998.0
10440-6005HJ,67998.0
10440-6005SIN,67999.0
10440-6005SIN,67999.0
10440-6005SIN,67999.0
10440-6005SIN,68000.0
10440-6005SIN,68000.0
10440-6007DAW,68001.0
10440-6007DAW,68001.0
10440-6007HJ,68002.0
10440-6007HJ,68002.0
10440-6111TDS,68003.0
10440-6148DAM,68004.0
10441-3950UC,68009.0
10441-4223TDS,68011.0
10441-4854HJ,68012.0
10441-4854HJ,68013.0
10441-5935HJ,68014.0
10441-5935HJ,68014.0
10441-5935HJ,68014.0
10441-5935HJ,68014.0
10441-5935HJ,68015.0
10441-5935HJ,68015.0
10441-5935HJ,68015.0
10441-5935HJ,68016.0
10441-5935HJ,68016.0
10441-5935SNA,68017.0
10441-5935SNA,68017.0
10441-5935SNA,68017.0
10441-5935SNA,68017.0
10441-5935SNA,68018.0
10441-5935SNA,68018.0
10441-5935SNA,68018.0
10441-5935SNA,68019.0
10441-5935SNA,68019.0
10441-5935FIN,68020.0
10441-5935FIN,68020.0
10442+4441HDS,68021.0
10442+3955YR,68022.0
10442-5926TDS,68026.0
10442-5956HJ,68027.0
10442-6008DAW,68028.0
10442-6009JSP,68029.0
10442-6009JSP,68029.0
10443-1227GWP,68033.0
10443-5917FIN,68037.0
10443-6719TDS,68038.0
10443-7052CHR,68041.0
10444-5128RST,68047.0
10444-6000HDS,68048.0
10444-6000HDS,68048.0
10444-6000SNA,68049.0
10444-6000SNA,68049.0
10444-6000SNA,68049.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000VSP,68050.0
10444-6000DAW,68051.0
10444-6000DAW,68051.0
10444-6000DAW,68051.0
10444-6000DAW,68052.0
10444-6000DAW,68052.0
10444-6000SNA,68053.0
10444-6000SNA,68053.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68054.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68055.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68056.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68057.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68058.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68059.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68060.0
10444-6000VSP,68061.0
10444-6000VSP,68061.0
10444-6000VSP,68061.0
10444-6000VSP,68061.0
10444-6000VSP,68061.0
10444-6000VSP,68061.0
10444-6000VSP,68061.0
10444-6000VSP,68061.0
10444-6000VSP,68061.0
10444-6000VSP,68061.0
10444-6000VSP,68061.0
10444-6000VSP,68062.0
10444-6000VSP,68062.0
10444-6000VSP,68062.0
10444-6000VSP,68062.0
10444-6000VSP,68062.0
10444-6000VSP,68062.0
10444-6000VSP,68062.0
10444-6000VSP,68062.0
10444-6000VSP,68062.0
10444-6000VSP,68062.0
10444-6000VSP,68063.0
10444-6000VSP,68063.0
10444-6000VSP,68063.0
10444-6000VSP,68063.0
10444-6000VSP,68063.0
10444-6000VSP,68063.0
10444-6000VSP,68063.0
10444-6000VSP,68063.0
10444-6000VSP,68063.0
10444-6000VSP,68064.0
10444-6000VSP,68064.0
10444-6000VSP,68064.0
10444-6000VSP,68064.0
10444-6000VSP,68064.0
10444-6000VSP,68064.0
10444-6000VSP,68064.0
10444-6000VSP,68064.0
10444-6000VSP,68065.0
10444-6000VSP,68065.0
10444-6000VSP,68065.0
10444-6000VSP,68065.0
10444-6000VSP,68065.0
10444-6000VSP,68065.0
10444-6000VSP,68065.0
10444-6000VSP,68066.0
10444-6000VSP,68066.0
10444-6000VSP,68066.0
10444-6000VSP,68066.0
10444-6000VSP,68066.0
10444-6000VSP,68066.0
10444-6000VSP,68067.0
10444-6000VSP,68067.0
10444-6000VSP,68067.0
10444-6000VSP,68067.0
10444-6000VSP,68067.0
10444-6000VSP,68068.0
10444-6000VSP,68068.0
10444-6000VSP,68068.0
10444-6000VSP,68068.0
10444-6000VSP,68069.0
10444-6000VSP,68069.0
10444-6000VSP,68069.0
10444-6000VSP,68070.0
10444-6000VSP,68070.0
10445-5734HDS,68076.0
10445-5944SEE,68077.0
10446+0530A,68082.0
10446+0402A,68083.0
10446-0228HDS,68084.0
10446-5720TDS,68086.0
10446-5933TDS,68087.0
10446-5944BSO,68088.0
10446-5944SNA,68089.0
10446-6005SNA,68090.0
10446-6005SNA,68090.0
10446-6005SNA,68091.0
10446-6147JSP,68092.0
10446-6147HRG,68093.0
10446-6147JSP,68094.0
10446-6147JSP,68094.0
10446-6154JSP,68095.0
10446-6154JSP,68095.0
10447+4833BVD,68096.0
10447-1613J,68100.0
10447-3809B,68103.0
10447-5311B,68104.0
10447-5921HJ,68106.0
10447-5921HJ,68106.0
10447-5921HJ,68107.0
10447-6001HJ,68108.0
10448+3253GMZ,68109.0
10448+3253GMZ,68109.0
10448-5934SNA,68112.0
10449+6150SKF,68114.0
10449-5933NEL,68121.0
10450-4713TDS,68124.0
10451+4022ES,68126.0
10451+2651LDS,68127.0
10451+2651LDS,68127.0
10451-4016DAW,68134.0
10451-4016DAW,68134.0
10451-4016DAW,68135.0
10451-4353TDS,68136.0
10451-4353TDS,68136.0
10451-5438TDS,68137.0
10451-5941B,68138.0
10451-5941B,68138.0
10451-5941B,68138.0
10451-5941B,68138.0
10451-5941WGT,68139.0
10451-5941WGT,68139.0
10451-5941WGT,68139.0
10451-5941WGT,68139.0
10451-5941WGT,68140.0
10451-5941WGT,68140.0
10451-5941WGT,68140.0
10451-5941WGT,68141.0
10451-5941WGT,68141.0
10451-5941I,68142.0
10451-5941I,68142.0
10451-5941I,68142.0
10451-5941I,68142.0
10451-5941I,68142.0
10451-5941I,68143.0
10451-5941I,68143.0
10451-5941I,68143.0
10451-5941I,68143.0
10451-5941I,68144.0
10451-5941I,68144.0
10451-5941I,68144.0
10451-5941HJ,68145.0
10451-5941HJ,68145.0
10451-5941HJ,68145.0
10451-5941HJ,68145.0
10451-5941HJ,68146.0
10451-5941HJ,68146.0
10451-5941HJ,68146.0
10451-5941HJ,68147.0
10451-5941HJ,68147.0
10451-5941DUN,68148.0
10451-5941DUN,68148.0
10451-5941B,68149.0
10451-5941B,68149.0
10451-5941B,68149.0
10451-5941B,68150.0
10451-5941B,68150.0
10451-5941I,68151.0
10451-5941I,68151.0
10451-5941IPI,68152.0
10451-5941IPI,68152.0
10451-5941NEL,68153.0
10451-5941NEL,68153.0
10451-5943NEL,68154.0
10451-5943NEL,68154.0
10451-5945NEL,68155.0
10451-5945NEL,68155.0
10451-6243TDS,68156.0
10452+6140FYM,68159.0
10452-5944WSI,68162.0
10453-5945COO,68169.0
10453-6001JSP,68170.0
10453-8028I,68171.0
10454+3831CHR,68173.0
10454+3831HO,68174.0
10454+1814TDS,68175.0
10454+0759HDS,68177.0
10454-2357TDS,68180.0
10454-3313UC,68181.0
10454-6245B,68183.0
10455-2502I,68186.0
10455-2502I,68187.0
10455-3958UC,68189.0
10455-5111TDS,68190.0
10455-5349SEE,68191.0
10455-5349COG,68192.0
10455-6246B,68194.0
10456+6250STI,68195.0
10456-0912RST,68198.0
10457+3209MLB,68201.0
10457-1907LDS,68206.0
10457-5924SNA,68207.0
10457-6121TDS,68208.0
10458-1043BU,68215.0
10458-4437TDS,68216.0
10458-5929HJ,68219.0
10458-6005JSP,68220.0
10458-6141TDS,68221.0
10459-2025ARA,68226.0
10459-3747TDS,68228.0
10460-4205TDS,68234.0
10460-5753TDS,68235.0
10461-5136TDS,68237.0
10461-5623TDS,68241.0
10461-5657HRG,68242.0
10461-5934HJ,68243.0
10461-5934HJ,68243.0
10461-5951JSP,68244.0
10461-5951JSP,68244.0
10462-0340OSW,68246.0
10462-0340SKF,68248.0
10462-4718TDS,68252.0
10462-6054TDS,68254.0
10463+2537HDS,68256.0
10463-4013UC,68260.0
10463-4447TDS,68264.0
10463-6036RST,68265.0
10464+0424SLE,68269.0
10464-5347BRT,68272.0
10464-5732TDS,68273.0
10464-6131KPP,68275.0
10465+4406TOK,68276.0
10465+2707HJ,68277.0
10465+2707HJ,68277.0
10465+2707GMZ,68278.0
10465+2707GMZ,68278.0
10465-5735TDS,68282.0
10465-6416FIN,68283.0
10465-6416TOK,68284.0
10466-5103HDS,68291.0
10467-3946UC,68297.0
10468-2523DON,68299.0
10468-4925R,68302.0
10469+0049RST,68303.0
10469-3937UC,68304.0
10469-3937UC,68304.0
10469-4850RST,68306.0
10469-4850DAM,68307.0
10469-6843DON,68309.0
10470+5958TDS,68310.0
10470+1050GWP,68314.0
10470-3036TDS,68317.0
10470-5758HU,68319.0
10471+5838TDS,68320.0
10472+4027CLO,68324.0
10472+2605COU,68326.0
10472-1725HDS,68327.0
10472-6006COO,68328.0
10472-6006COO,68328.0
10473+2235STT,68332.0
10473-4002UC,68334.0
10473-5706KPP,68335.0
10473-6006DAW,68336.0
10473-6006DAW,68336.0
10473-6006COO,68337.0
10473-6006COO,68337.0
10473-6210JSP,68338.0
10473-6210JSP,68338.0
10474+2355POU,68340.0
10474+0236HDS,68342.0
10474+0236TOK,68343.0
10474-2914TDS,68346.0
10474-3939UC,68347.0
10474-3949RSS,68348.0
10475-2221LAF,68351.0
10475-2431TDS,68353.0
10475-5544RST,68357.0
10476+2008RAO,68358.0
10476-1516STF,68363.0
10476-1538TOK,68364.0
10476-6555RST,68368.0
10477+6528WAL,68370.0
10478-1720WIS,68381.0
10478-3941UC,68383.0
10478-5600TDS,68384.0
10478-7031DON,68385.0
10478-7031DON,68385.0
10478-7031HJ,68386.0
10479-3352UC,68392.0
10479-5909FDJ,68393.0
10479-5909FDJ,68394.0
10479-5909FDJ,68394.0
10479-5909DAM,68395.0
10479-5909DAM,68395.0
10479-6416HDS,68396.0
10480+4107STT,68397.0
10480+1223SHN,68400.0
10480-2602TDS,68402.0
10481-0218OCC,68408.0
10481-5827POM,68413.0
10481-5827POM,68413.0
10481-5827POM,68413.0
10481-5827POM,68413.0
10481-5827POM,68414.0
10481-5827POM,68414.0
10481-5827POM,68414.0
10481-5827POM,68415.0
10481-5827POM,68415.0
10481-5827POM,68416.0
10481-6035TDS,68417.0
10482-3956NHR,68421.0
10483+1006BPM,68426.0
10483+1006BPM,68426.0
10483+1006BPM,68427.0
10483-2615UC,68431.0
10483-4918R,68432.0
10483-4918R,68433.0
10484+8717TDS,68435.0
10485+5852RAO,68438.0
10485+5852RAO,68439.0
10485-2223RST,68444.0
10486-2510DON,68451.0
10486-5842TDS,68452.0
10488+2317TDS,68456.0
10488-5336RST,68461.0
10488-6119TDS,68462.0
10488-6119TDS,68462.0
10488-6601DAM,68463.0
10489+6827TDS,68465.0
10489-4757CPO,68470.0
10489-5820TDS,68471.0
10489-5927HJ,68472.0
10489-5927HJ,68472.0
10489-5927SIN,68473.0
10489-5927SIN,68473.0
10489-5927SIN,68473.0
10489-5927SIN,68474.0
10490-3933UC,68478.0
10490-4348SHT,68480.0
10490-5443RST,68482.0
10490-7449HEI,68483.0
10491+7652HDS,68484.0
10491-3925UC,68488.0
10492-3457TDS,68495.0
10492-4936HDS,68496.0
10492-4936HDS,68496.0
10493-2649I,68501.0
10493-5319LUH,68504.0
10493-6845HJ,68505.0
10493-7350TDS,68506.0
10494-6126TDS,68516.0
10495+6349HDS,68517.0
10495+1504LSC,68518.0
10495+0959LDS,68519.0
10495-5806TDS,68522.0
10495-6008JSP,68523.0
10495-6008JSP,68523.0
10495-7656TDS,68524.0
10495-7656TDS,68524.0
10496-5104CPO,68534.0
10496-5104CPO,68534.0
10496-5104CPO,68535.0
10497-2443WIS,68542.0
10498+5738TDS,68544.0
10498+5502TDS,68545.0
10498+3533BEU,68548.0
10498+2310YSC,68549.0
10498-5002TDS,68553.0
10500-1225GWP,68563.0
10500-3247LDS,68564.0
10500-3927UC,68565.0
10500-4057I,68566.0
10500-4057I,68568.0
10500-6952DON,68570.0
10501-1511TDS,68577.0
10501-5218TDS,68578.0
10501-5926RST,68579.0
10502-3238TDS,68584.0
10502-5841BRT,68586.0
10502-5841DAM,68587.0
10502-5841VER,68588.0
10503+5215LDS,68589.0
10504-3202TDS,68603.0
10504-6359RST,68606.0
10505+5627OSO,68608.0
10505-1847ARA,68610.0
10505-3824RSS,68611.0
10507+5148LDS,68618.0
10507+3254COU,68620.0
10507-1353J,68621.0
10507-5826TDS,68624.0
10507-5913DAM,68625.0
10508-5407TDS,68628.0
10508-5920FIN,68629.0
10508-5920FIN,68629.0
10509+5810TDS,68630.0
10509+3143MLB,68631.0
10509+3143MLB,68631.0
10509+0648RAO,68632.0
10509+0648LAF,68633.0
10509+0648LAF,68634.0
10509-0410HJ,68635.0
10509-0410HJ,68635.0
10509-0410HJ,68635.0
10509-0410HJ,68636.0
10509-5909BRT,68638.0
10509-7500TDS,68639.0
10510+1603A,68642.0
10510+0502HDS,68643.0
10510-0506RST,68644.0
10510-5957HJ,68645.0
10511+5813TDS,68646.0
10511+2433CVR,68648.0
10511+1135CHR,68651.0
10511-3631TDS,68652.0
10511-3837TDS,68653.0
10511-3927UC,68654.0
10511-3927UC,68654.0
10511-5421RST,68655.0
10511-5421RST,68655.0
10511-6008JSP,68656.0
10511-6008JSP,68656.0
10512+4648LSC,68658.0
10512-2131HO,68664.0
10512-4552TDS,68665.0
10512-5453TDS,68666.0
10512-5453TDS,68666.0
10512-5629TDS,68667.0
10512-5629TDS,68667.0
10513+3607BWL,68669.0
10513-3641TDS,68673.0
10513-5431BRT,68674.0
10513-5431BRT,68674.0
10513-5730BRT,68675.0
10513-5730BRT,68675.0
10514+0136LDS,68677.0
10514-2053CVR,68679.0
10514-6433TDS,68682.0
10514-6650TDS,68683.0
10515+0756HDS,68684.0
10515-1025RST,68685.0
10515-1025RST,68685.0
10515-3508TDS,68688.0
10515-4156TDS,68690.0
10516-2115BU,68692.0
10516-4147RST,68693.0
10516-5900TDS,68694.0
10516-5900TDS,68694.0
10517-0340HDS,68696.0
10517-4427DON,68697.0
10517-4427DON,68697.0
10517-6007TDS,68699.0
10517-6340TDS,68700.0
10517-6441TDS,68701.0
10518-3308TDS,68707.0
10518-6036TDS,68709.0
10519+5719TDS,68710.0
10519-5859SNA,68719.0
10519-6651TDS,68720.0
10520+1606A,68723.0
10520+0904A,68726.0
10520-5057TDS,68731.0
10522+4423DUP,68738.0
10522+1306OCC,68740.0
10522+0101BUP,68742.0
10522-1839TDS,68744.0
10522-2248ARA,68745.0
10523+0555LWR,68750.0
10523-6954HJ,68756.0
10524-3725UC,68760.0
10524-3925UC,68761.0
10524-5845HRG,68762.0
10524-5845HRG,68762.0
10525+1004FAR,68848.0
10525-1838HU,68850.0
10525-7344HDS,68851.0
10526+0500A,68853.0
10526-0207YSC,68854.0
10526-0207YSC,68854.0
10526-2931HDS,68856.0
10526-4204TDS,68857.0
10526-4432TDS,68858.0
10526-6258TDS,68860.0
10526-7845TDS,68861.0
10527-1702TOK,68867.0
10527-1702TOK,68868.0
10527-1702TOK,68868.0
10527-4448TDS,68870.0
10528+3023HDS,68878.0
10528-4453TDS,68881.0
10528-5612BRT,68882.0
10529+2209HU,68886.0
10529-1717HDS,68889.0
10529-3005TDS,68890.0
10529-4106TDS,68891.0
10529-5531BRT,68892.0
10529-5531BRT,68892.0
10529-5531DAM,68893.0
10529-5531DAM,68894.0
10529-5823BRT,68896.0
10530+0458TOK,68901.0
10530-1536TDS,68904.0
10530-5426TDS,68908.0
10532+4359ES,68919.0
10532-2639TDS,68928.0
10532-3006SHY,68930.0
10533-1140BRT,68935.0
10533-2625TDS,68937.0
10533-4429TDS,68939.0
10533-6207WFC,68940.0
10534+1326HJ,68941.0
10534-0215S,68942.0
10534-6045FIN,68943.0
10534-6045FIN,68943.0
10535+5917CVR,68950.0
10535-2008HO,68956.0
10535-3934UC,68958.0
10535-6140FIN,68962.0
10536-3145UC,68971.0
10536-3947TDS,68972.0
10536-5927KNP,68974.0
10536-5927KNP,68974.0
10536-5927KNP,68974.0
10536-5927KNP,68975.0
10536-5927KNP,68975.0
10537-0208MAD,68980.0
10537-1125A,68981.0
10537-4203TDS,68984.0
10537-5931HDS,68988.0
10537-5951JSP,68989.0
10538-3431TDS,68993.0
10538-4307HDS,68994.0
10539+1706HDS,68995.0
10539+1706HDS,68995.0
10539-2640TDS,68997.0
10540+7921TDS,68998.0
10540-4150TDS,69005.0
10541-2617TDS,69009.0
10541-5228RST,69011.0
10542-3652SWR,69012.0
10542-3652SWR,69012.0
10542-6944TDS,69016.0
10543+1358CVR,69019.0
10543+0737HDS,69020.0
10543-3518B,69024.0
10543-4952BRT,69025.0
10543-6034TDS,69026.0
10543-6034TDS,69026.0
10543-7059LDS,69027.0
10544+8032LDS,69028.0
10544+8032LDS,69028.0
10544+3840COU,69030.0
10544+2044HU,69032.0
10544-1355RST,69033.0
10544-3903UC,69035.0
10544-3903UC,69035.0
10544-3903UC,69035.0
10544-3903UC,69035.0
10544-3903UC,69035.0
10544-3903UC,69037.0
10544-3903UC,69039.0
10545-5858BRT,69046.0
10545-6150RST,69047.0
10545-6150SIN,69048.0
10545-6358DAW,69050.0
10546+4335STF,69054.0
10546-3027TDS,69056.0
10547+3157TDS,69060.0
10547-0719CRC,69061.0
10547-0719CRC,69061.0
10547-3856UC,69063.0
10548+3248GMZ,69067.0
10548+0551OCC,69069.0
10548-5234TDS,69072.0
10549-2452TDS,69077.0
10549-7252TDS,69081.0
10550+2716SLE,69083.0
10550-3458TDS,69087.0
10550-4215SCO,69088.0
10551-3059UC,69093.0
10551-6419RST,69097.0
10552-2623TDS,69100.0
10552-5243TDS,69102.0
10553+3250GMZ,69105.0
10553-0336NSN,69106.0
10553-3530I,69109.0
10553-3530WHC,69110.0
10553-5239RST,69111.0
10553-5944JSP,69112.0
10553-5944JSP,69112.0
10554-2752TDS,69117.0
10554-3903UC,69119.0
10554-5147RST,69120.0
10554-5147RST,69120.0
10555+6512TDS,69122.0
10555-3546TDS,69127.0
10555-5057TDS,69128.0
10557+4246MTR,69136.0
10557+0044BU,69137.0
10557+0044BU,69137.0
10557-5943JSP,69139.0
10558-4026TDS,69145.0
10558-5833BRT,69146.0
10558-5833BRT,69146.0
10559-4350TDS,69149.0
10559-5834BRT,69153.0
10560+0611OCC,69155.0
10560-0254TOK,69156.0
10560-4257UC,69157.0
10560-4257UC,69157.0
10560-6024HDS,69159.0
10562+0026OCC,69173.0
10562-6608COO,69177.0
10563-3900UC,69178.0
10563-6122SKF,69179.0
10564+3652COU,69182.0
10564-2335DON,69185.0
10564-4444TDS,69187.0
10564-5533BRT,69188.0
10564-5533BRT,69188.0
10564-5733HJ,69190.0
10565+6610LDS,69191.0
10565-3209UC,69195.0
10565-4910BRT,69196.0
10565-5452FIN,69197.0
10565-5452FIN,69197.0
10565-6031DAM,69199.0
10566-2202TDS,69209.0
10566-3520TDS,69210.0
10566-6035DAM,69212.0
10566-6035DAM,69213.0
10566-6035DAM,69213.0
10567-4202HJ,69220.0
10567-5330HJ,69221.0
10567-5330HJ,69222.0
10568-3813UC,69229.0
10568-3816UC,69230.0
10569-0256A,69233.0
10569-4837TDS,69234.0
10569-5443TDS,69235.0
10569-5443TDS,69235.0
10570-5545BRT,69246.0
10570-6010JSP,69247.0
10570-6010JSP,69247.0
10571-2009RST,69257.0
10571-2009ARA,69258.0
10571-6635LDS,69260.0
10571-6840RMU,69261.0
10571-6840KOU,69262.0
10572+5951TDS,69263.0
10572+4158LDS,69265.0
10572+3303GMZ,69269.0
10572+0545BWL,69272.0
10573+7309HDS,69278.0
10573-3910UC,69282.0
10573-4159TDS,69284.0
10573-4804RSS,69285.0
10573-4804RSS,69285.0
10574-0010STF,69289.0
10574-6007JSP,69291.0
10575+6100TDS,69292.0
10575+3303GMZ,69294.0
10575+3008CRB,69295.0
10575-1105A,69297.0
10575-1105A,69298.0
10575-3802UC,69300.0
10575-4257UC,69301.0
10575-4626B,69302.0
10575-4626B,69302.0
10575-6043SKF,69304.0
10576-1945ARA,69307.0
10576-5025TDS,69310.0
10576-6056TDS,69311.0
10577+2304CVR,69312.0
10577+1031BPM,69315.0
10577-0540RST,69316.0
10577-0540RST,69316.0
10577-3703TDS,69319.0
10577-3854UC,69320.0
10577-5302TDS,69321.0
10577-6244FIN,69322.0
10577-6244FIN,69322.0
10577-7700LAF,69323.0
10577-7700LAF,69323.0
10578+1314HJ,69325.0
10578-5841TDS,69329.0
10580-4306BRT,69336.0
10580-4952TDS,69337.0
10581+3308CRB,69342.0
10581+0634GIC,69343.0
10581-4711TDS,69344.0
10581-5420HU,69346.0
10582+1936UC,69347.0
10582-3540B,69349.0
10583+1317FYM,69355.0
10583-5902BRT,69358.0
10584+5849TDS,69363.0
10584-6152RST,69367.0
10585-1935TDS,69376.0
10586-0234GWP,69378.0
10586-3102B,69379.0
10587+7546WIS,69382.0
10587+0648CVR,69385.0
10588+0759TDS,69394.0
10588-3810UC,69395.0
10588-3810UC,69395.0
10588-5945TDS,69398.0
10589-5544RST,69402.0
10589-5630TDS,69403.0
10590+3256SIN,69407.0
10590+3256SIN,69408.0
10590+0212OCC,69410.0
10590-2535TDS,69413.0
10590-5452RST,69416.0
10591-1931RST,69421.0
10591-3453HJ,69424.0
10591-5927SKF,69425.0
10591-5927SKF,69425.0
10591-6123WAL,69426.0
10591-6123WAL,69426.0
10592+6340HDS,69427.0
10592+6340HDS,69427.0
10592-3838UC,69432.0
10592-4106TDS,69434.0
10592-4302UC,69435.0
10592-4302UC,69435.0
10592-4302UC,69435.0
10592-4302UC,69436.0
10592-4302UC,69436.0
10592-4722TDS,69439.0
10592-8133I,69443.0
10593-5706TDS,69448.0
10594+6618HDS,69451.0
10594-0721A,69454.0
10594-5907TDS,69458.0
10595-4130RST,69463.0
10595-4235UC,69464.0
10596+5717TDS,69466.0
10596+1800HDS,69470.0
10596-4305UC,69473.0
10596-4305UC,69473.0
10596-4305UC,69473.0
10596-4305UC,69473.0
10596-4305UC,69474.0
10596-4305UC,69475.0
10596-4305UC,69475.0
10596-4305UC,69475.0
10596-4305UC,69476.0
10596-5624TDS,69477.0
10596-5658TDS,69478.0
10596-5658TDS,69478.0
10596-5748TDS,69479.0
10597+1142OCC,69481.0
10597-4247UC,69483.0
10597-7450TDS,69484.0
10598-3055RSS,69490.0
10598-6025LPO,69492.0
10599-4615HDS,69494.0
10599-6020HJ,69496.0
10599-6146RST,69497.0
11000+5818TDS,69499.0
11000-2851TDS,69504.0
11000-3507TOK,69505.0
11000-5335SEE,69506.0
11001+7548CVR,69507.0
11001+6502TDS,69508.0
11001-5149VIG,69515.0
11001-5149VIG,69516.0
11001-5149VIG,69517.0
11001-5735WFC,69518.0
11002+6003TDS,69520.0
11003+2241TDS,69529.0
11003+1926A,69530.0
11003+1926A,69530.0
11003-1242GWP,69532.0
11003-4455RST,69533.0
11003-5942TDS,69534.0
11003-5942TDS,69534.0
11003-6028TDS,69535.0
11004-3811TDS,69543.0
11004-4232UC,69547.0
11004-5612BRT,69549.0
11004-5630TDS,69550.0
11005+2958CVR,69552.0
11005-5022B,69556.0
11005-5911TDS,69557.0
11005-5911TDS,69557.0
11006+0629TDS,69560.0
11006+0337CHR,69561.0
11006-4306UC,69564.0
11006-4306UC,69564.0
11006-4306UC,69565.0
11007+0606BU,69571.0
11007-2657TDS,69573.0
11007-5816TDS,69574.0
11007-5835BRT,69575.0
11007-5835DAM,69576.0
11007-6031TDS,69577.0
11007-6242RST,69578.0
11007-6242RST,69578.0
11007-6911HDS,69579.0
11007-6911HDS,69579.0
11008+3913YSC,69581.0
11008+2913COU,69583.0
11008+0342LDS,69584.0
11008-6007JSP,69585.0
11009+4036COU,69589.0
11009-3116RST,69591.0
11009-4030FIN,69592.0
11009-4030FIN,69592.0
11009-4519TDS,69593.0
11009-4519TDS,69593.0
11009-6001HLN,69594.0
11009-7552HEI,69596.0
11010+2842BRT,69597.0
11010+1248CVR,69598.0
