wds_identifier,wds_rownum
13087+0907RAO,80039.0
13087-4050RST,80041.0
13088+6838SKF,80042.0
13088+0513CRJ,80043.0
13089+3800KZA,80046.0
13089+1147DVG,80048.0
13089-5818BRT,80055.0
13090+3353LEP,80060.0
13090+1147DVG,80061.0
13090+1147DVG,80061.0
13090-3000TDS,80062.0
13090-5049DAM,80063.0
13091+3858KZA,80065.0
13091+3858KZA,80066.0
13091+2127HU,80068.0
13091+0133TDS,80069.0
13092+2841SIN,80073.0
13092+1254ITF,80074.0
13092+1254ITF,80074.0
13092-3717JSP,80079.0
13092-6007TDS,80081.0
13093+4649COU,80082.0
13093-4820RST,80085.0
13093-5426TDS,80087.0
13093-5737FIN,80088.0
13093-5737FIN,80088.0
13093-5934TDS,80089.0
13093-5934TDS,80089.0
13093-6019JNN,80090.0
13093-6019JNN,80091.0
13096+2934CVR,80102.0
13096-5447TDS,80104.0
13096-6026NZO,80105.0
13096-6026NZO,80105.0
13097+1400LDS,80112.0
13097-2212TOK,80115.0
13097-5009HDS,80118.0
13098-3531HDS,80122.0
13099+0307RAO,80128.0
13099-0532MCA,80130.0
13099-0532H 6,80132.0
13099-0532H 6,80133.0
13099-0624UC,80134.0
13099-5201RST,80136.0
13099-5325RSS,80137.0
13100+1732STF,80141.0
13100+1732STF,80141.0
13100+1732STF,80142.0
13100-1820GWP,80144.0
13101+3830STF,80146.0
13102+8001A,80150.0
13103+6410MLR,80158.0
13103+6410SKF,80159.0
13103+2423LDS,80160.0
13103-3447B,80164.0
13104+6729SKF,80166.0
13105+6118LDS,80174.0
13105+1103HDS,80178.0
13105+0339HJ,80180.0
13105-1247GWP,80181.0
13105-2553B,80183.0
13105-6018TDS,80184.0
13106+3556ISO,80187.0
13106+3033LDS,80188.0
13106-3128RST,80189.0
13106-5921TDS,80190.0
13106-5921TDS,80190.0
13107-0457BU,80198.0
13107-3538UC,80201.0
13107-4512UC,80202.0
13107-4512UC,80202.0
13107-5949TDS,80204.0
13108+0252CVR,80209.0
13108-2212HU,80210.0
13108-3423UC,80212.0
13109+2114SIN,80217.0
13109-4559TDS,80220.0
13110+1209ITF,80226.0
13110+0645GWP,80227.0
13110-6058B,80228.0
13111+1220OSO,80231.0
13111-4214HDS,80233.0
13111-6421TDS,80234.0
13112+3050A,80236.0
13112-5522FIN,80240.0
13112-5739JSP,80241.0
13112-5739JSP,80244.0
13113-1031OCC,80247.0
13114+0938LDS,80253.0
13115+4407COU,80257.0
13117+8032CLO,80267.0
13117-2633FIN,80271.0
13117-5508HDS,80274.0
13118+6249CVR,80277.0
13118+2931HDS,80278.0
13119+6902TDS,80281.0
13119+2753STT,80283.0
13119+2312HDS,80284.0
13119-2436B,80289.0
13119-6957HDO,80290.0
13120+8648TDS,80291.0
13120+4703COU,80292.0
13120+4703COU,80292.0
13120+4703COU,80292.0
13120+4703COU,80293.0
13121+2415HDS,80300.0
13122+6029TDS,80306.0
13122+3214JNN,80308.0
13122-3104TSN,80314.0
13122-3337LDS,80315.0
13122-6121TDS,80318.0
13123+1731PAT,80320.0
13124+8028KUI,80330.0
13124-2739TDS,80334.0
13125-4918TDS,80341.0
13125-5628TDS,80342.0
13125-5642JSP,80343.0
13125-5642JSP,80343.0
13125-6349LDS,80344.0
13125-6349LDS,80344.0
13125-6539TDS,80345.0
13125-6539TDS,80345.0
13126-3942I,80353.0
13126-6034WSI,80355.0
13126-6034VOU,80356.0
13126-6234POM,80357.0
13126-6234POM,80357.0
13126-6856DON,80358.0
13127+0216TDS,80360.0
13127-2258ARA,80365.0
13127-3152MUG,80366.0
13127-5802DAM,80367.0
13127-5802DAM,80367.0
13127-6517I,80369.0
13128+2356TDS,80373.0
13128-6122TDS,80375.0
13129-1935SHN,80379.0
13129-5636TDS,80383.0
13129-5949HDS,80384.0
13129-6538B,80386.0
13130+6341LDS,80389.0
13130+6250TDS,80390.0
13130-0251HJ,80394.0
13130-2430TDS,80397.0
13130-6111TDS,80400.0
13131+4502TDS,80401.0
13131+2838COU,80403.0
13131-6021TDS,80406.0
13132-0233TOK,80408.0
13132-0304OCC,80410.0
13132-0501TOK,80411.0
13132-0856WIS,80414.0
13133+7814TDS,80419.0
13133+2455TDS,80421.0
13133+2135LDS,80422.0
13133+1621DOC,80423.0
13133-0756HDS,80424.0
13133-1328OCC,80426.0
13133-1506TDS,80427.0
13134+5252A,80431.0
13134-4011RST,80436.0
13134-5042I,80437.0
13135-1500GWP,80445.0
13135-4159TDS,80446.0
13135-4500UC,80447.0
13135-4500UC,80447.0
13135-5822RST,80449.0
13135-6654DON,80450.0
13136+5643STT,80454.0
13136+5643STT,80455.0
13136+5643MET,80456.0
13136+5643SHY,80457.0
13136+5643SHY,80458.0
13136+5643STT,80459.0
13136-7401HEI,80465.0
13137+2949HO,80467.0
13137-5807YMG,80472.0
13137-6248HDS,80475.0
13138+2219RAO,80479.0
13138-2631UC,80483.0
13138-6335WSI,80486.0
13138-6335SNA,80487.0
13138-6335SNA,80487.0
13138-6335SNA,80487.0
13138-6335SNA,80487.0
13138-6335SNA,80488.0
13138-6335SNA,80488.0
13138-6335SNA,80488.0
13138-6335SNA,80489.0
13138-6335SNA,80490.0
13138-6756HDS,80491.0
13139-6128TDS,80497.0
13140+1409BPM,80500.0
13140-4849RST,80503.0
13140-6239I,80505.0
13140-6239I,80505.0
13140-6239I,80506.0
13141+3712TDS,80508.0
13141+3156A,80509.0
13141+3156A,80509.0
13141+0924TDS,80510.0
13141-3215HDS,80513.0
13141-3215HJ,80514.0
13141-3323B,80515.0
13142-5625TDS,80522.0
13142-5742JSP,80523.0
13143+1320LAW,80526.0
13143-6143TDS,80528.0
13144+2658CVR,80532.0
13144-7902UC,80537.0
13145-2417FIN,80539.0
13146-1745RST,80546.0
13146-2607TDS,80547.0
13147-4857HDS,80556.0
13147-5820HDS,80557.0
13147-6335WSI,80558.0
13147-6335MLO,80559.0
13147-6335SNA,80560.0
13147-6335SNA,80561.0
13147-6335SNA,80562.0
13147-6335SNA,80563.0
13147-6335MLO,80564.0
13148-6048TDS,80567.0
13148-6130TDS,80568.0
13148-6202B,80569.0
13148-6202SIN,80570.0
13148-6202SIN,80572.0
13148-6202SIN,80573.0
13149+4055COU,80575.0
13149+3944HJ,80576.0
13149-1013RST,80581.0
13149-1026RST,80582.0
13149-1026RST,80582.0
13149-1122RST,80583.0
13149-1122SHJ,80584.0
13149-7415TDS,80586.0
13152+4606TDS,80597.0
13152-1004A,80599.0
13152-1200J,80600.0
13152-3938WG,80602.0
13153+3741CVR,80608.0
13153-0250JNN,80610.0
13153-3409SEE,80613.0
13153-3409SEE,80614.0
13153-3940TDS,80615.0
13153-5609JSP,80616.0
13153-5716RSS,80617.0
13153-7029HDS,80618.0
13154+3610SHN,80619.0
13154+1911LDS,80621.0
13154-0003SKF,80623.0
13154-5523RST,80626.0
13154-6005TDS,80628.0
13155+4051CHR,80630.0
13155-2650BUG,80635.0
13155-3331ARU,80636.0
13155-4131RST,80637.0
13155-6204TDS,80638.0
13156+8256TDS,80640.0
13156-3431RSS,80645.0
13157+5424HDS,80648.0
13157+1154AG,80649.0
13158-4003HDS,80657.0
13158-6007TDS,80658.0
13159-3640RSS,80660.0
13159-5328BRT,80661.0
13160+6337HDS,80663.0
13160-1403TDS,80667.0
13161+8509LDS,80670.0
13161+5705HDS,80671.0
13161+0319CVR,80672.0
13162+7407MLR,80674.0
13162+4514TDS,80676.0
13162-0203SLW,80678.0
13162-4303UC,80680.0
13163-6134TDS,80685.0
13164+2906LDS,80689.0
13164+2906RAO,80690.0
13165+4007RAO,80694.0
13165+2752CRC,80696.0
13166+1948HDS,80701.0
13167-5950HJ,80714.0
13167-6003TDS,80715.0
13168+0925GJ,80718.0
13168+0925KUI,80719.0
13168-3057WIS,80722.0
13168-5525I,80726.0
13168-5641TDS,80727.0
13169+4556CVR,80729.0
13169+1701BU,80731.0
13169+1701BU,80732.0
13169-3436I,80735.0
13170+1235RAO,80738.0
13170+1128RAO,80739.0
13170+1128RAO,80739.0
13170-8953R,80743.0
13170-8953DAM,80744.0
13171-6234TDS,80750.0
13172-1230GWP,80755.0
13172-5449LPO,80757.0
13172-5846HDS,80759.0
13173-5946B,80765.0
13173-6301TDS,80766.0
13174-6104COO,80771.0
13174-6233TDS,80772.0
13175+2024YSC,80774.0
13175+2024YSC,80775.0
13175-0041FIN,80776.0
13175-4033I,80778.0
13175-5643TDS,80780.0
13175-6408RST,80781.0
13175-6408RST,80781.0
13176-1519RST,80784.0
13176-3701HJ,80786.0
13177+5845A,80787.0
13179+2741LDS,80798.0
13179-6101JNN,80802.0
13179-6830HDO,80803.0
13180+2804LDS,80805.0
13180+2727YSC,80807.0
13180+0214CRC,80809.0
13180-6206TDS,80811.0
13180-6217TDS,80812.0
13181-1820RST,80813.0
13181-3829B,80815.0
13181-4403CHT,80816.0
13181-4403CHT,80817.0
13181-4403CHT,80818.0
13181-4403CHT,80819.0
13181-5937TDS,80822.0
13182+0018SKF,80826.0
13182-5516TDS,80828.0
13183-2651B,80832.0
13183-5653TDS,80835.0
13184+7422TDS,80836.0
13184+6947TDS,80837.0
13184-1819H 6,80843.0
13184-6115TDS,80845.0
13185-3206SEE,80850.0
13185-3206SEE,80851.0
13185-6140TDS,80852.0
13185-6140TDS,80852.0
13186-6158RST,80853.0
13186-6229SNA,80854.0
13186-6229SNA,80854.0
13187+4129TDS,80855.0
13188+1139HJ,80862.0
13188-3202TDS,80864.0
13188-4257TDS,80865.0
13188-4813RST,80867.0
13189+4901RAO,80868.0
13189+2437BUP,80869.0
13189+0920GWP,80870.0
13189+0341HDS,80871.0
13190-2536HDS,80884.0
13190-5723TDS,80887.0
13190-6154B,80888.0
13191+6056TDS,80890.0
13191-4629TDS,80892.0
13191-5239I,80893.0
13192+3000LDS,80894.0
13192-0601TDS,80896.0
13192-6737DON,80899.0
13192-6737DON,80899.0
13192-6737DON,80900.0
13193-5928JNN,80907.0
13193-6357TDS,80908.0
13194-0939LDS,80909.0
13194-0939LDS,80909.0
13194-3957RST,80912.0
13194-6055TDS,80915.0
13195-4232RST,80919.0
13195-5439TDS,80920.0
13196+3507BAG,80922.0
13196+3507HJ,80924.0
13196+3507HJ,80925.0
13196+3507KZA,80926.0
13196+3507DRS,80927.0
13196+0528DAM,80931.0
13196-6247TDS,80934.0
13196-6333TDS,80935.0
13197+5238TDS,80937.0
13197-0224GWP,80943.0
13197-0632HDS,80944.0
13198+5557TDS,80947.0
13198+4747CHR,80949.0
13198+4747HU,80950.0
13198+3836TDS,80951.0
13198-0953GWP,80954.0
13198-2037TDS,80955.0
13198-6555HDS,80956.0
13199-6831JNN,80961.0
13201+2426CVR,80969.0
13201-1558GWP,80970.0
13201-3132LDS,80971.0
13201-3132LDS,80971.0
13201-5738TDS,80972.0
13201-6125HDS,80973.0
13202+1534HDS,80976.0
13202+1534HJ,80977.0
13202+0221WAA,80978.0
13202-0008BAL,80979.0
13202-4044I,80980.0
13202-5546I,80983.0
13202-6200B,80984.0
13203+6938YSC,80986.0
13203+6508TDS,80987.0
13203+6508TDS,80987.0
13203+1746A,80989.0
13203+1746A,80990.0
13204-4058I,81001.0
13204-6200TDS,81003.0
13204-6346HDS,81004.0
13206+0429SLW,81010.0
13207+4041TDS,81014.0
13207+2439GNS,81016.0
13207-4751TDS,81022.0
13208+1152SLW,81028.0
13208+0701TDS,81030.0
13208+0701MNK,81031.0
13208-0431BRT,81032.0
13208-0431BRT,81032.0
13208-1127HDS,81034.0
13208-4612CVN,81037.0
13208-4612CVN,81038.0
13208-4612CVN,81039.0
13208-4612CVN,81040.0
13208-6200B,81042.0
13211+2929SKF,81052.0
13211-7316B,81058.0
13212-1000OCC,81061.0
13212-7427HDS,81065.0
13214-6411TDS,81078.0
13214-6626TDS,81079.0
13215-6048TDS,81084.0
13216+1717COU,81086.0
13216+1717GRV,81087.0
13216-0641OCC,81088.0
13216-4431TDS,81090.0
13216-6203HRG,81091.0
13216-6203HRG,81091.0
13217-3919HDS,81096.0
13217-4754RST,81097.0
13218-5525I,81101.0
13218-6157TDS,81102.0
13218-6157TDS,81102.0
13219+3433KZA,81106.0
13219-6556RST,81114.0
13220+1028HJ,81121.0
13220+0409GRV,81124.0
13221+4354STT,81130.0
13221+3952HDS,81134.0
13221+1822GTZ,81137.0
13221-2010UC,81138.0
13222+2710A,81141.0
13222+0509DRS,81146.0
13222-5846TDS,81149.0
13222-6218TDS,81150.0
13223+6501TDS,81151.0
13223-5324RST,81158.0
13224+1603BPM,81160.0
13224-0733OCC,81162.0
13224-1703NUG,81164.0
13224-6549TOB,81167.0
13224-6549TOB,81168.0
13225+4242COU,81170.0
13225-2257SHY,81178.0
13225-5027HDS,81179.0
13226-6059FIN,81186.0
13226-6059SHT,81188.0
13226-6059SHT,81189.0
13226-6059SHT,81190.0
13226-6059SHT,81191.0
13226-6059SHT,81192.0
13226-6059SHT,81193.0
13227-0213RST,81200.0
13227-3512B,81202.0
13227-5852TDS,81203.0
13227-6235TDS,81205.0
13227-6813DON,81206.0
13228+7441LDS,81207.0
13229+8932HJ,81216.0
13229+6546MLR,81217.0
13229+1747YSC,81218.0
13229-5017TDS,81227.0
13229-6239DAM,81228.0
13229-6505TDS,81229.0
13229-6539DAM,81230.0
13229-7209B,81231.0
13230+4112PTF,81232.0
13230+4112PTF,81232.0
13232+4822COU,81246.0
13233-6104FIN,81259.0
13234+7010TDS,81261.0
13234+5754HDS,81262.0
13234+5754SHY,81263.0
13235+6248YSC,81269.0
13235+1401HJ,81275.0
13235+1401BU,81276.0
13235-2658TDS,81279.0
13235-5811ENO,81280.0
13235-5811ENO,81280.0
13236+3608KZA,81282.0
13237+1257HDS,81292.0
13237-7046TDS,81297.0
13238+3831HU,81299.0
13238+3606KZA,81300.0
13238-4535RST,81302.0
13239+5456PEA,81303.0
13239+5456STF,81305.0
13239+5456SMR,81306.0
13239+5456SHY,81307.0
13239+5456SHY,81308.0
13239+5456PSF,81309.0
13239+5456SHY,81310.0
13239+5456SHY,81311.0
13239+5456SHY,81312.0
13239+5456SHY,81313.0
13239-0809RST,81318.0
13239-5945JSP,81321.0
13239-6419KPP,81322.0
13240+3549CVR,81323.0
13240-2044TDS,81326.0
13240-5253TOK,81329.0
13240-5253TOK,81330.0
13240-6323TDS,81331.0
13240-6323TDS,81331.0
13241+3053SHN,81332.0
13241-7249TDS,81333.0
13242-1217UC,81336.0
13242-1217GWP,81337.0
13242-1844UC,81338.0
13244+7048TDS,81344.0
13244-0419OCC,81348.0
13244-0419OCC,81349.0
13244-0419HDS,81350.0
13244-1026RST,81351.0
13244-1026RST,81351.0
13245+4112NI,81352.0
13245+4112NI,81352.0
13245+1226RBR,81353.0
13245-2837BRT,81355.0
13246+1451YSC,81358.0
13246-5130I,81360.0
13246-5557JNN,81362.0
13247-6330TDS,81365.0
13247-6843DON,81366.0
13247-6843DON,81366.0
13248-3438I,81371.0
13249-0810MRA,81376.0
13249-4340DBR,81379.0
13249-6234TDS,81381.0
13250-3446TDS,81385.0
13250-4258DBR,81386.0
13250-4258DBR,81386.0
13250-4307DBR,81387.0
13250-4307DBR,81387.0
13250-4340DBR,81388.0
13250-4340DBR,81388.0
13251+2351SHY,81392.0
13251-4300DBR,81395.0
13251-4304DBR,81396.0
13251-5909TDS,81397.0
13251-5909TDS,81397.0
13251-6053TDS,81398.0
13251-6053TDS,81398.0
13252-1110OCC,81402.0
13252-1110OCC,81402.0
13252-1110OCC,81403.0
13252-1110BUP,81404.0
13252-1110BUP,81405.0
13252-4107WG,81409.0
13252-4307DBR,81410.0
13252-4307DBR,81410.0
13252-4337DBR,81411.0
13253+7559STT,81417.0
13253+4028HJ,81419.0
13253+1514CBL,81422.0
13253+0051STT,81425.0
13253-0233GWP,81427.0
13253-4337DBR,81430.0
13254+2141RAO,81435.0
13254-2024B,81442.0
13254-4300DBR,81445.0
13254-4337DBR,81446.0
13254-5947WSI,81448.0
13254-6142HRG,81449.0
13255+0513J,81451.0
13255-4009TDS,81452.0
13255-4009TDS,81452.0
13255-4255DBR,81453.0
13255-4255DBR,81453.0
13257+2541BRT,81460.0
13257-4259DBR,81463.0
13257-4602UC,81465.0
13258+5658LAF,81468.0
13258+4430A,81470.0
13258+4430A,81471.0
13258+4430A,81472.0
13258-4258DBR,81474.0
13258-4301DBR,81475.0
13258-4303DBR,81476.0
13258-4451RSS,81477.0
13258-4815JNN,81478.0
13259-6133TDS,81480.0
13259-6504BRT,81481.0
13259-6504BRT,81481.0
13260+4015TDS,81482.0
13260-5112YMG,81486.0
13261-3233B,81491.0
13263-4748SHN,81506.0
13263-7133LDS,81508.0
13264-4505BRT,81513.0
13264-4942HDS,81514.0
13265+4404TDS,81517.0
13265-7158LDS,81522.0
13266+4611COU,81524.0
13266+3235COU,81525.0
13266+3235COU,81525.0
13266-5835TDS,81527.0
13267+7120LDS,81529.0
13267-1242OCC,81533.0
13268+5043COU,81537.0
13270-1632RBR,81549.0
13270-2021B,81550.0
13270-2021DAM,81551.0
13270-2021DAM,81551.0
13270-5905TDS,81554.0
13271+4547SLW,81559.0
13271-4856YMG,81565.0
13271-4909FIN,81566.0
13271-4909FIN,81566.0
13272+4358KZA,81569.0
13272-5938JNN,81575.0
13272-5938JNN,81576.0
13272-5938JNN,81577.0
13272-6020TDS,81578.0
13273-3111DAE,81583.0
13273-5917TDS,81585.0
13273-6505HDS,81586.0
13274-6152B,81592.0
13274-6239I,81593.0
13275+1055TDS,81598.0
13275+0917WIS,81600.0
13275-4719YMG,81601.0
13275-6351TDS,81605.0
13276+5721VBS,81609.0
13276-5130RST,81617.0
13277-0352GWP,81619.0
13277-5848TDS,81623.0
13278-6700DAM,81630.0
13279-0318GWP,81634.0
13279-2817RSS,81637.0
13279-3555HDS,81638.0
13279-3555HDS,81638.0
13279-4726RST,81640.0
13279-4726DAM,81641.0
13279-4726DAM,81642.0
13279-4726DAM,81642.0
13279-4808SKF,81643.0
13281+4447TDS,81650.0
13282+5035YSC,81655.0
13282+0928STF,81659.0
13283+3003CFN,81665.0
13283+0214A,81667.0
13283-0222OSO,81669.0
13283-5037TDS,81670.0
13283-5037TDS,81670.0
13283-6358TDS,81672.0
13284+3643COU,81673.0
13284+1347RBR,81679.0
13284+1347PIN,81680.0
13285+0515RAO,81685.0
13285+0226TDS,81686.0
13285-5043LDS,81689.0
13285-5135TDS,81690.0
13286+4246BRT,81693.0
13286-2306HDS,81695.0
13287-6415I,81699.0
13288-6114TDS,81705.0
13289+6423MLR,81707.0
13289+2350POU,81709.0
13289-5758TDS,81713.0
13290+4751YSC,81714.0
13291+2211STF,81722.0
13291+1907BRT,81723.0
13291-3039TDS,81728.0
13291-6113TDS,81730.0
13292+4926HDS,81733.0
13292+0746TDS,81740.0
13292-1803HJ,81741.0
13292-5114TDS,81743.0
13292-6112FIN,81745.0
13293+4847COU,81747.0
13293-6349TDS,81752.0
13294-1921HDS,81755.0
13294-1921GWP,81756.0
13295-6216TDS,81761.0
13296+7735TDS,81762.0
13296+7602TDS,81763.0
13296+7341TDS,81764.0
13296+4120TDS,81766.0
13296-3502I,81767.0
13296-4753KOU,81768.0
13297-3123UC,81774.0
13297-4611HDS,81775.0
13298+4106PTF,81779.0
13298-2634B,81781.0
13298-3220LDS,81782.0
13299+3626GMZ,81783.0
13299+2647AZC,81784.0
13300-0842WNO,81787.0
13300-0842MRA,81788.0
13302+6018FYM,81793.0
13302-4512BRT,81796.0
13303+1120TDS,81798.0
13303-0834LDS,81799.0
13303-3510B,81800.0
13304+0620CVR,81807.0
13304-1120MRA,81809.0
13304-1256HJ,81810.0
13304-6119TDS,81813.0
13305+3430A,81815.0
13305+2231SHY,81816.0
13305+0729A,81817.0
13305+0729A,81817.0
13306+4438TDS,81819.0
13306-4238HDS,81823.0
13306-4311CPO,81824.0
13306-6324HDS,81826.0
13307+7657MFL,81827.0
13307-5204RST,81833.0
13307-5643TDS,81834.0
13307-6325TDS,81835.0
13307-6325TDS,81835.0
13308+4800ODE,81836.0
13309-4343I,81849.0
13309-5801RST,81850.0
13310-3924SEE,81853.0
13311-0834GWP,81856.0
13312+4116SHN,81860.0
13312-6056HJ,81864.0
13313+2857HJ,81865.0
13313-6102TDS,81869.0
13314-5515JSP,81878.0
13315+5725MLR,81880.0
13315-1139RST,81883.0
13315-4644KOU,81886.0
13315-6007TDS,81888.0
13316+1443A,81895.0
13316-6032TDS,81902.0
13316-6135HDS,81903.0
13316-6135HDS,81903.0
13316-6135EVS,81904.0
13316-6135EVS,81904.0
13316-6135EVS,81904.0
13316-6135EVS,81904.0
13316-6135EVS,81904.0
13316-6135EVS,81904.0
13316-6135EVS,81905.0
13316-6135EVS,81905.0
13316-6135EVS,81905.0
13316-6135EVS,81905.0
13316-6135EVS,81905.0
13316-6135EVS,81906.0
13316-6135EVS,81906.0
13316-6135EVS,81906.0
13316-6135EVS,81906.0
13316-6135EVS,81907.0
13316-6135EVS,81907.0
13316-6135EVS,81907.0
13316-6135EVS,81908.0
13316-6135KRV,81909.0
13316-6135KRV,81909.0
13317-0219HDS,81912.0
13318+3627GMZ,81919.0
13318+2917BEU,81920.0
13318+2917BEU,81920.0
13318-1726MRA,81922.0
13318-2611TDS,81923.0
13318-6341RST,81925.0
13319+1516PTF,81926.0
13320+7143STF,81930.0
13320+3108WOR,81931.0
13320+3108WOR,81931.0
13320-1844B,81935.0
13320-6519FIN,81938.0
13321-1115TOK,81939.0
13321-5959TDS,81944.0
13321-6303DUN,81945.0
13321-6303DUN,81945.0
13322-0306HDS,81948.0
13322-5056TDS,81949.0
13323-1704MRA,81951.0
13323-3351RST,81952.0
13323-6204LPO,81954.0
13324+4717ODE,81957.0
13324-3517JSP,81960.0
13324-4229WSP,81962.0
13324-4229WSP,81963.0
13324-4229WSP,81964.0
13325-5828HDS,81970.0
13325-6914I,81972.0
13326+1424ITF,81975.0
13326-3609RST,81976.0
13327+3100BWL,81981.0
13327+2230HDS,81983.0
13327+1115RAO,81985.0
13327-2045TDS,81986.0
13328-1530TDS,81996.0
13328-5008TDS,81999.0
13329+3454STT,82003.0
13329+3454STT,82003.0
13329+3454STT,82004.0
13329+3454ARN,82005.0
13329-7142B,82010.0
13330-1509TDS,82014.0
13330-7357TDS,82015.0
13331+7303HDS,82017.0
13331+4316COU,82018.0
13331-3148RST,82022.0
13331-6119TDS,82023.0
13331-6119TDS,82023.0
13331-6337B,82025.0
13332-5428RST,82029.0
13333+3800SHN,82032.0
13334+3956HJ,82041.0
13334+1238HDS,82045.0
13334+0919HDS,82046.0
13334-6403RST,82048.0
13335+3846KZA,82052.0
13335+0432LDS,82054.0
13336+6047HDS,82055.0
13336+6047HDS,82055.0
13336+2944A,82057.0
13336-2142LDS,82059.0
13336-3124B,82061.0
13338+1339HEI,82075.0
13338-3815SEE,82081.0
13338-6010WFC,82083.0
13339-5326HDS,82086.0
13340+0847A,82091.0
13340-4641SKF,82092.0
13340-5815TDS,82093.0
13340-6403KRV,82094.0
13340-6403KRV,82094.0
13341+4713TDS,82097.0
13342+1516KU,82103.0
13342-1623RST,82105.0
13343+1309PTF,82108.0
13343-5539RSS,82116.0
13343-6122TDS,82117.0
13343-6154TDS,82118.0
13343-6154TDS,82118.0
13343-6353TDS,82119.0
13343-6353TDS,82119.0
13344+3847DRS,82120.0
13344+3559HDS,82122.0
13344-2730TOK,82125.0
13344-4224SEE,82126.0
13344-5931TOK,82127.0
13345-4210CVN,82133.0
13345-4210CVN,82134.0
13345-4210CVN,82135.0
13345-4210CVN,82136.0
13345-4210CVN,82137.0
13345-4210CVN,82138.0
13345-4210CVN,82139.0
13345-4816RST,82140.0
13345-4816RST,82140.0
13346+1726BPM,82145.0
13346-6317B,82151.0
13346-6317B,82151.0
13346-6317B,82152.0
13346-6436TDS,82153.0
13347-0036HNK,82155.0
13347-1313BU,82156.0
13347-1313BU,82156.0
13347-1313BU,82156.0
13347-1313BU,82157.0
13347-3409SKF,82159.0
13347-5751JSP,82160.0
13347-5917TDS,82162.0
13347-6014TDS,82163.0
13347-6320HDS,82164.0
13347-6320HDS,82164.0
13347-6320SNA,82165.0
13347-6320SNA,82165.0
13347-6328TDS,82166.0
13347-6328TDS,82166.0
13348+4242HDS,82170.0
13348-4709UC,82173.0
13349+7430PRB,82175.0
13349+7430PRB,82176.0
13349+7430PRB,82177.0
13349+3746DAE,82178.0
13349+3314HJ,82179.0
13349-6131TDS,82180.0
13350-3813TDS,82187.0
13350-6421TDS,82190.0
13351-6054TDS,82197.0
13352-3757TDS,82204.0
13353+1749COU,82206.0
13353-3438RSS,82208.0
13353-4500RST,82209.0
13354-4308UC,82218.0
13356+6258LDS,82223.0
13356-3721B,82226.0
13356-6159TDS,82227.0
13358-1329LSC,82238.0
13358-1453TDS,82239.0
13358-2807TDS,82240.0
13358-2807TDS,82240.0
13359-4524BRT,82246.0
13360+2123HU,82249.0
13360+0112OSO,82251.0
13360-4524UC,82252.0
13361-3748TDS,82257.0
13362+3748SHN,82259.0
13362-0806OCC,82262.0
13362-6017TDS,82264.0
13362-6430TDS,82265.0
13363+1959HJ,82272.0
13363+0322TDS,82274.0
13364-1210OCC,82279.0
13365-3104TDS,82287.0
13366-6433HDS,82291.0
13367+3555KZA,82294.0
13367+2847HDS,82296.0
13368-0139HJ,82302.0
13368-3224I,82308.0
13368-5641TDS,82309.0
13369-3521TDS,82312.0
13369-4247CPO,82313.0
13369-6304TDS,82316.0
13370-6058TDS,82322.0
13371-1627RST,82328.0
13371-5816TDS,82332.0
13371-6127TDS,82333.0
13372-2337TOK,82336.0
13372-2957HJ,82337.0
13372-6142I,82340.0
13372-6142I,82340.0
13372-6142I,82341.0
13373+0555LDS,82344.0
13373+0425OCC,82345.0
13374-4946TDS,82349.0
13374-6253TDS,82350.0
13375-1049RAO,82360.0
13375-6049TDS,82363.0
13376-2910UC,82373.0
13377-1444FOX,82387.0
13377-2337RST,82388.0
13377-2337RST,82388.0
13378+5103TDS,82391.0
13378-5559I,82397.0
13378-6414HRG,82398.0
13378-6857DON,82400.0
13379+2421POU,82404.0
13379-5551RST,82410.0
13379-6045TDS,82411.0
13379-8312TDS,82412.0
13380-3651RST,82416.0
13380-3844UC,82417.0
13381+3910STF,82424.0
13381-3729SEE,82426.0
13381-6133TDS,82429.0
13382-2341TOK,82433.0
13382-2341LDS,82434.0
13382-3415TDS,82435.0
13382-5414TDS,82436.0
13382-5414TDS,82436.0
13382-6245B,82438.0
13383+7004SHN,82439.0
13383-4750RST,82445.0
13383-6057TDS,82446.0
13383-6057TDS,82446.0
13384+6758MLR,82449.0
13385-1042J,82458.0
13385-1450HJ,82459.0
13385-4201RST,82462.0
13385-6458TDS,82464.0
13386+6109CVR,82465.0
13386+5532WAA,82466.0
13386-0910A,82471.0
13387+6806HDS,82474.0
13387+4126COU,82476.0
13387+3823COU,82477.0
13387-5941TDS,82481.0
13387-6101TDS,82482.0
13387-6406TDS,82483.0
13387-6516TDS,82484.0
13387-6516TDS,82484.0
13387-7011DON,82485.0
13388-5737FIN,82491.0
13388-6412HRG,82492.0
13388-6412HRG,82492.0
13389-2442UC,82497.0
13389-6404TDS,82498.0
13390+6617MLR,82499.0
13391-2153TDS,82505.0
13392-6401R,82515.0
13392-6401R,82516.0
13393+3323SHN,82519.0
13393-6327B,82526.0
13393-6525TDS,82527.0
13394+4611JOD,82529.0
13394+3536AG,82532.0
13395+5255VIG,82538.0
13395-6114TDS,82544.0
13396+1045BU,82546.0
13396+1045BU,82547.0
13396+1045RBR,82548.0
13396-3052BRT,82549.0
13396-3052BRT,82549.0
13397-6051FAL,82557.0
13398+3625COU,82559.0
13398+1347DAM,82560.0
13398-5241B,82564.0
13398-5409KOU,82565.0
13398-6145JSP,82566.0
